AreaCode,Year,OwnerPct,RentalPct,SubsidizedPct
091701,2017,46.3,45.3,1.2
091701,2018,45.7,45.2,1.2
091701,2019,46.0,45.3,1.2
091701,2020,47.3,45.4,1.2
091701,2021,47.3,44.9,1.2
091701,2022,47.6,44.8,1.2
091701,2023,46.6,46.1,1.2
091701,2024,45.8,46.3,1.5
091451,2015,61.7,28.5,0.0
091451,2016,62.0,27.9,0.0
091451,2017,62.6,28.1,0.0
091451,2018,62.3,27.8,0.0
091451,2019,62.5,27.5,0.0
091451,2020,64.5,27.2,0.0
091451,2021,65.0,27.2,0.0
091451,2022,65.6,27.1,0.0
091451,2023,63.7,29.3,0.0
091451,2024,63.7,29.4,0.0
091452,2015,46.0,46.1,1.5
091452,2016,45.2,45.6,1.5
091452,2017,45.4,46.7,1.5
091452,2018,44.8,45.2,1.5
091452,2019,45.3,45.8,1.5
091452,2020,45.2,46.6,1.5
091452,2021,45.4,46.1,1.5
091452,2022,44.7,46.9,1.5
091452,2023,45.1,46.8,1.5
091452,2024,43.1,47.7,2.8
091453,2015,38.8,54.3,0.0
091453,2016,38.3,55.3,0.0
091453,2017,38.1,55.8,0.0
091453,2018,37.3,56.8,0.0
091453,2019,37.0,57.2,0.0
091453,2020,37.8,57.9,0.0
091453,2021,36.4,58.1,0.0
091453,2022,35.5,58.8,0.0
091453,2023,36.3,57.9,0.0
091453,2024,35.8,58.4,0.0
091455,2015,78.5,5.9,0.0
091455,2016,77.5,6.1,0.0
091455,2017,77.5,6.2,0.0
091455,2018,75.6,6.0,0.0
091455,2019,77.3,6.4,0.0
091455,2020,82.6,5.6,0.0
091455,2021,82.8,5.4,0.0
091455,2022,84.1,5.1,0.0
091455,2023,85.6,4.1,0.0
091455,2024,84.4,4.4,0.0
091456,2015,0.0,61.1,0.0
091456,2016,0.0,50.0,0.0
091456,2017,0.0,43.8,0.0
091456,2018,0.0,58.8,0.0
091456,2019,0.0,50.0,0.0
091456,2020,0.0,42.1,0.0
091456,2021,0.0,56.2,0.0
091456,2022,0.0,47.1,0.0
091456,2023,6.2,68.8,0.0
091456,2024,6.2,62.5,0.0
091457,2015,28.3,65.2,3.9
091457,2016,27.0,64.6,3.8
091457,2017,27.0,65.5,3.8
091457,2018,26.5,66.5,3.8
091457,2019,26.5,66.4,3.8
091457,2020,28.0,65.7,3.9
091457,2021,28.1,64.1,3.9
091457,2022,29.0,63.5,4.1
091457,2023,25.7,67.0,3.7
091457,2024,25.5,66.1,3.7
091702,2015,41.0,46.2,7.8
091702,2016,40.4,45.5,9.3
091702,2017,39.2,45.9,9.1
091702,2018,38.5,45.6,10.4
091702,2019,38.5,45.4,11.0
091702,2020,39.9,45.7,11.1
091702,2021,39.8,45.5,10.9
091702,2022,38.7,45.6,11.5
091702,2023,37.6,47.0,11.7
091702,2024,37.5,46.2,11.6
091454,2015,41.0,46.2,7.8
091454,2016,40.4,45.5,9.3
091454,2017,39.2,45.9,9.1
091454,2018,38.5,45.6,10.4
091454,2019,38.5,45.4,11.0
091454,2020,39.9,45.7,11.1
091454,2021,39.8,45.5,10.9
091454,2022,38.7,45.6,11.5
091454,2023,37.6,47.0,11.7
091454,2024,37.5,46.2,11.6
091703,2015,38.8,50.3,6.3
091703,2016,38.0,50.9,6.2
091703,2017,37.2,52.0,6.1
091703,2018,36.2,51.9,6.9
091703,2019,35.3,52.5,7.0
091703,2020,36.3,52.5,7.3
091703,2021,35.1,53.7,7.1
091703,2022,33.9,54.3,7.1
091703,2023,33.6,54.7,7.0
091703,2024,33.4,55.0,7.0
091471,2015,39.3,53.4,1.5
091471,2016,37.7,54.8,1.4
091471,2017,36.6,56.0,1.4
091471,2018,35.7,56.3,1.4
091471,2019,34.7,56.6,1.4
091471,2020,35.7,57.8,1.4
091471,2021,33.9,60.3,1.3
091471,2022,33.0,60.6,1.3
091471,2023,32.3,61.2,1.3
091471,2024,32.1,61.5,1.3
091472,2015,41.1,53.0,2.2
091472,2016,40.4,53.3,2.1
091472,2017,40.5,53.1,2.1
091472,2018,39.3,53.9,2.7
091472,2019,39.2,53.9,2.7
091472,2020,42.0,52.3,2.8
091472,2021,42.5,51.4,2.8
091472,2022,41.2,52.8,2.8
091472,2023,40.5,52.9,2.8
091472,2024,40.7,52.8,2.7
091473,2015,49.6,39.1,5.7
091473,2016,49.3,39.4,5.6
091473,2017,48.4,40.9,5.5
091473,2018,47.7,41.3,5.4
091473,2019,45.1,44.2,5.1
091473,2020,45.9,42.8,6.5
091473,2021,43.0,45.3,6.2
091473,2022,40.4,46.0,6.2
091473,2023,40.3,46.6,6.1
091473,2024,40.2,46.9,6.2
091474,2015,15.3,51.3,32.7
091474,2016,15.2,51.2,32.5
091474,2017,15.1,51.9,32.1
091474,2018,15.1,52.0,32.1
091474,2019,14.9,51.0,33.2
091474,2020,14.5,52.9,32.0
091474,2021,15.2,51.8,32.0
091474,2022,15.1,51.8,31.9
091474,2023,15.2,51.7,32.0
091474,2024,14.9,52.2,31.9
091475,2015,34.0,62.3,0.0
091475,2016,33.9,62.2,0.0
091475,2017,31.8,65.0,0.0
091475,2018,28.7,58.8,9.7
091475,2019,28.0,59.0,9.6
091475,2020,30.0,58.6,9.6
091475,2021,29.5,58.5,9.7
091475,2022,29.3,58.5,9.6
091475,2023,30.0,57.9,9.5
091475,2024,29.9,58.2,9.5
091704,2015,41.3,44.3,10.1
091704,2016,40.5,44.2,10.0
091704,2017,39.6,45.4,10.1
091704,2018,39.3,45.9,10.0
091704,2019,39.2,46.1,9.9
091704,2020,39.9,46.4,9.7
091704,2021,39.3,46.7,9.6
091704,2022,39.1,46.6,9.4
091704,2023,38.5,47.1,9.2
091704,2024,37.4,47.3,8.9
091541,2015,47.4,41.1,6.6
091541,2016,46.3,41.2,6.5
091541,2017,46.2,41.3,6.5
091541,2018,45.4,41.8,6.4
091541,2019,44.7,42.8,6.2
091541,2020,46.0,42.9,6.2
091541,2021,45.4,43.3,6.2
091541,2022,45.2,43.6,5.9
091541,2023,45.4,43.7,5.9
091541,2024,44.1,43.7,5.8
091542,2015,,,
091542,2016,,,
091542,2017,,,
091542,2018,,,
091542,2019,,,
091542,2020,,,
091542,2021,,,
091542,2022,,,
091542,2023,,,
091542,2024,,,
091543,2015,,,
091543,2016,,,
091543,2017,,,
091543,2018,,,
091543,2019,,,
091543,2020,,,
091543,2021,,,
091543,2022,,,
091543,2023,,,
091543,2024,,,
091544,2015,30.0,50.7,15.7
091544,2016,30.2,52.1,14.1
091544,2017,29.8,53.1,13.8
091544,2018,29.8,53.3,13.9
091544,2019,29.8,53.4,13.9
091544,2020,29.8,53.6,13.6
091544,2021,29.9,53.6,13.6
091544,2022,29.8,51.7,13.5
091544,2023,30.7,52.7,13.6
091544,2024,30.6,52.4,13.5
091545,2015,19.6,59.0,19.2
091545,2016,19.6,58.9,19.1
091545,2017,19.3,59.2,19.1
091545,2018,19.1,59.3,19.1
091545,2019,19.2,59.3,19.1
091545,2020,19.8,59.6,19.1
091545,2021,19.4,59.7,19.1
091545,2022,19.4,59.1,19.1
091545,2023,19.6,59.2,19.1
091545,2024,19.6,59.1,19.1
091546,2015,54.1,38.8,1.3
091546,2016,52.7,38.9,1.7
091546,2017,51.7,40.4,1.7
091546,2018,51.3,41.6,1.7
091546,2019,51.5,41.2,1.7
091546,2020,52.0,42.1,1.7
091546,2021,50.6,41.0,1.6
091546,2022,49.5,41.9,1.6
091546,2023,45.1,44.0,1.4
091546,2024,42.0,45.2,1.3
091547,2015,43.1,34.5,19.0
091547,2016,40.8,32.3,19.7
091547,2017,36.1,39.9,20.7
091547,2018,36.0,40.0,20.7
091547,2019,36.4,39.8,20.7
091547,2020,36.2,40.0,18.8
091547,2021,35.8,43.3,18.5
091547,2022,36.1,42.8,18.7
091547,2023,36.2,42.4,18.6
091547,2024,36.0,42.4,18.5
091548,2015,,,
091548,2016,,,
091548,2017,,,
091548,2018,,,
091548,2019,,,
091548,2020,,,
091548,2021,,,
091548,2022,,,
091548,2023,,,
091548,2024,,,
091549,2015,,,
091549,2016,,,
091549,2017,,,
091549,2018,,,
091549,2019,,,
091549,2020,,,
091549,2021,,,
091549,2022,,,
091549,2023,,,
091549,2024,,,
0918,2015,81.9,7.3,0.0
0918,2016,81.4,7.7,0.0
0918,2017,78.7,8.0,0.0
0918,2018,80.1,9.0,0.0
0918,2019,78.6,8.8,0.0
0918,2020,75.7,7.9,0.0
0918,2021,76.6,7.9,0.0
0918,2022,77.2,7.7,0.0
0918,2023,77.2,7.3,0.0
0918,2024,77.9,6.8,0.0
091801,2015,81.9,7.3,0.0
091801,2016,81.4,7.7,0.0
091801,2017,78.7,8.0,0.0
091801,2018,80.1,9.0,0.0
091801,2019,78.6,8.8,0.0
091801,2020,75.7,7.9,0.0
091801,2021,76.6,7.9,0.0
091801,2022,77.2,7.7,0.0
091801,2023,77.2,7.3,0.0
091801,2024,77.9,6.8,0.0
091550,2015,70.8,16.9,0.0
091550,2016,71.3,19.0,0.0
091550,2017,67.1,18.3,0.0
091550,2018,65.6,23.4,0.0
091550,2019,62.3,21.4,0.0
091550,2020,59.6,17.9,0.0
091550,2021,60.3,20.1,0.0
091550,2022,60.7,19.9,0.0
091550,2023,58.7,18.8,0.0
091550,2024,58.0,15.9,0.0
091560,2015,82.4,5.9,0.0
091560,2016,56.5,0.0,0.0
091560,2017,54.5,4.5,0.0
091560,2018,68.2,9.1,0.0
091560,2019,59.1,13.6,0.0
091560,2020,61.1,11.1,0.0
091560,2021,66.7,11.1,0.0
091560,2022,52.6,10.5,0.0
091560,2023,47.4,10.5,0.0
091560,2024,47.4,15.8,0.0
091570,2015,56.2,15.6,0.0
091570,2016,57.6,12.1,0.0
091570,2017,57.6,12.1,0.0
091570,2018,54.5,12.1,0.0
091570,2019,56.2,9.4,0.0
091570,2020,51.7,13.8,0.0
091570,2021,55.2,10.3,0.0
091570,2022,53.6,7.1,0.0
091570,2023,59.3,11.1,0.0
091570,2024,63.0,7.4,0.0
091580,2015,80.5,3.4,0.0
091580,2016,81.1,4.7,0.0
091580,2017,75.2,3.7,0.0
091580,2018,81.0,2.0,0.0
091580,2019,80.3,2.6,0.0
091580,2020,76.1,3.7,0.0
091580,2021,79.5,2.4,0.0
091580,2022,81.0,3.0,0.0
091580,2023,83.0,2.3,0.0
091580,2024,81.0,2.9,0.0
091591,2015,94.2,0.8,0.0
091591,2016,93.8,0.4,0.0
091591,2017,94.2,1.7,0.0
091591,2018,95.0,1.2,0.0
091591,2019,93.8,2.1,0.0
091591,2020,89.7,2.3,0.0
091591,2021,88.5,2.3,0.0
091591,2022,90.0,1.9,0.0
091591,2023,90.9,1.6,0.0
091591,2024,93.6,2.8,0.0
091592,2015,89.1,4.7,0.0
091592,2016,90.6,4.7,0.0
091592,2017,87.9,6.1,0.0
091592,2018,87.9,4.5,0.0
091592,2019,89.4,4.5,0.0
091592,2020,86.4,4.5,0.0
091592,2021,86.6,3.0,0.0
091592,2022,86.6,3.0,0.0
091592,2023,85.1,3.0,0.0
091592,2024,86.6,1.5,0.0
091999,2021,,,
091999,2022,,,
091998,2015,37.5,48.9,0.9
091998,2016,37.3,49.1,1.0
091998,2017,37.1,49.6,1.1
091998,2018,36.9,49.9,1.3
091998,2019,37.3,50.3,1.4
091998,2020,38.7,50.3,1.2
091998,2021,37.5,50.6,1.4
091998,2022,36.9,51.3,1.4
091998,2023,37.0,51.1,1.6
091998,2024,37.0,50.8,1.7
091997,2015,45.1,44.8,3.5
091997,2016,44.5,44.9,3.6
091997,2017,44.3,45.4,3.7
091997,2018,43.8,45.6,4.0
091997,2019,43.7,45.7,4.2
091997,2020,44.8,45.6,4.3
091997,2021,44.4,45.6,4.2
091997,2022,43.8,45.7,4.3
091997,2023,43.6,46.0,4.4
091997,2024,43.4,46.1,4.4
049,2015,53.9,35.4,4.1
049,2016,53.3,35.9,4.2
049,2017,52.8,36.8,4.2
049,2018,51.8,37.5,4.2
049,2019,51.1,38.5,4.1
049,2020,51.7,38.4,4.1
049,2021,50.9,38.7,4.1
049,2022,49.9,39.5,4.1
049,2023,49.7,40.1,4.0
049,2024,48.7,41.1,4.0
0491,2015,52.0,37.5,4.7
0491,2016,51.5,37.9,4.8
0491,2017,51.4,38.1,4.9
0491,2018,50.4,38.5,4.7
0491,2019,49.7,39.7,4.7
0491,2020,49.7,40.6,4.4
0491,2021,48.6,41.5,4.5
0491,2022,47.6,42.2,4.7
0491,2023,47.3,42.5,4.5
0491,2024,46.3,43.5,4.5
04911,2015,43.9,42.8,7.6
04911,2016,43.4,43.6,7.5
04911,2017,43.3,43.8,7.5
04911,2018,42.1,44.1,7.1
04911,2019,41.4,46.3,6.9
04911,2020,40.7,47.5,6.6
04911,2021,39.9,48.1,6.2
04911,2022,38.9,49.0,6.1
04911,2023,39.2,48.8,6.0
04911,2024,38.3,49.8,5.8
049111,2015,46.2,44.1,3.0
049111,2016,45.7,44.9,3.0
049111,2017,44.9,45.1,3.0
049111,2018,43.6,44.9,2.9
049111,2019,44.2,46.7,2.9
049111,2020,45.3,46.4,2.9
049111,2021,43.4,46.7,2.8
049111,2022,42.7,47.8,2.8
049111,2023,43.1,48.0,2.8
049111,2024,42.6,47.8,2.8
049112,2015,29.6,49.6,16.7
049112,2016,29.3,50.4,16.5
049112,2017,29.6,50.6,16.3
049112,2018,30.2,49.9,16.2
049112,2019,29.4,50.3,16.2
049112,2020,29.2,51.7,16.3
049112,2021,29.4,50.8,16.3
049112,2022,29.1,50.9,16.3
049112,2023,30.6,49.4,16.2
049112,2024,29.1,51.2,15.7
049113,2015,51.1,40.1,2.4
049113,2016,49.4,43.2,2.3
049113,2017,48.6,44.3,2.3
049113,2018,49.2,43.4,2.2
049113,2019,49.5,43.4,2.2
049113,2020,50.3,43.1,2.2
049113,2021,48.3,44.3,1.9
049113,2022,48.1,42.2,1.8
049113,2023,47.3,44.0,1.8
049113,2024,45.9,45.0,1.7
049114,2015,41.9,35.0,20.1
049114,2016,41.6,35.1,19.7
049114,2017,42.2,35.1,19.7
049114,2018,42.6,34.8,19.6
049114,2019,42.5,34.9,19.6
049114,2020,43.4,34.8,19.5
049114,2021,43.2,34.3,19.5
049114,2022,43.5,30.8,22.5
049114,2023,44.6,31.1,22.5
049114,2024,44.7,30.3,22.4
049115,2015,88.9,2.3,2.8
049115,2016,87.9,1.5,2.8
049115,2017,87.0,1.3,2.8
049115,2018,86.8,1.0,2.8
049115,2019,88.3,1.5,2.8
049115,2020,88.0,1.5,2.8
049115,2021,88.5,1.5,2.7
049115,2022,88.1,1.7,2.7
049115,2023,88.4,2.2,2.7
049115,2024,89.9,1.5,2.8
049116,2015,60.2,21.0,9.5
049116,2016,56.4,25.3,7.8
049116,2017,58.1,23.5,9.4
049116,2018,57.6,23.2,8.6
049116,2019,55.2,26.0,10.7
049116,2020,57.5,24.4,10.2
049116,2021,59.2,23.2,9.5
049116,2022,60.7,23.7,9.2
049116,2023,61.5,21.8,9.0
049116,2024,62.1,20.5,8.9
049117,2015,56.6,35.5,0.0
049117,2016,58.6,35.3,0.0
049117,2017,59.1,34.4,0.0
049117,2018,58.9,34.1,0.0
049117,2019,60.9,32.6,0.0
049117,2020,61.9,31.5,0.0
049117,2021,62.7,29.6,0.0
049117,2022,64.1,27.9,0.0
049117,2023,66.0,27.8,0.0
049117,2024,66.9,27.2,0.0
049118,2015,38.3,54.5,2.0
049118,2016,37.4,54.9,2.0
049118,2017,36.8,55.9,2.0
049118,2018,29.9,59.3,1.6
049118,2019,28.3,65.3,1.2
049118,2020,25.0,66.9,1.0
049118,2021,23.9,69.1,0.9
049118,2022,21.4,72.2,0.8
049118,2023,21.3,70.3,0.7
049118,2024,20.3,72.6,0.7
04912,2015,,,
04912,2016,,,
04912,2017,,,
04912,2018,,,
04912,2019,,,
04912,2020,,,
04912,2021,,,
04912,2022,,,
04912,2023,,,
04912,2024,,,
049121,2015,,,
049121,2016,,,
049121,2017,,,
049121,2018,,,
049121,2019,,,
049121,2020,,,
049121,2021,,,
049121,2022,,,
049121,2023,,,
049121,2024,,,
049122,2015,,,
049122,2016,,,
049122,2017,,,
049122,2018,,,
049122,2019,,,
049122,2020,,,
049122,2021,,,
049122,2022,,,
049122,2023,,,
049122,2024,,,
04913,2015,44.8,47.4,3.3
04913,2016,43.6,47.2,4.3
04913,2017,43.5,47.5,4.3
04913,2018,42.2,47.7,4.1
04913,2019,42.2,48.1,4.1
04913,2020,43.9,47.7,3.5
04913,2021,42.7,49.7,3.4
04913,2022,41.1,50.1,4.5
04913,2023,39.9,50.8,4.3
04913,2024,38.7,52.7,4.2
049131,2015,40.9,50.8,5.7
049131,2016,40.4,50.1,5.6
049131,2017,40.9,50.1,5.6
049131,2018,40.8,49.9,5.6
049131,2019,41.2,49.6,5.5
049131,2020,42.3,48.8,5.6
049131,2021,42.2,48.9,5.5
049131,2022,40.3,48.4,7.5
049131,2023,38.3,49.0,7.0
049131,2024,35.7,53.1,6.7
049132,2015,43.3,48.6,0.5
049132,2016,43.1,49.1,0.5
049132,2017,42.4,48.9,0.5
049132,2018,38.1,50.4,0.4
049132,2019,38.8,51.7,0.4
049132,2020,38.6,51.1,0.4
049132,2021,37.6,54.1,0.4
049132,2022,38.0,55.1,0.7
049132,2023,38.8,55.1,0.6
049132,2024,38.9,54.3,0.6
049133,2015,50.1,42.9,2.0
049133,2016,47.5,42.7,4.7
049133,2017,47.2,43.7,4.7
049133,2018,46.3,43.4,4.7
049133,2019,45.5,44.2,4.7
049133,2020,49.0,44.3,3.0
049133,2021,46.7,47.6,2.9
049133,2022,43.9,49.0,3.6
049133,2023,42.5,50.2,3.5
049133,2024,42.1,51.3,3.4
04914,2015,79.1,11.9,1.6
04914,2016,79.3,11.4,1.6
04914,2017,79.5,11.5,1.6
04914,2018,80.5,11.2,1.6
04914,2019,80.4,11.0,1.6
04914,2020,80.6,10.9,1.6
04914,2021,81.7,10.8,1.6
04914,2022,81.8,10.4,1.5
04914,2023,82.4,10.5,1.5
04914,2024,82.2,10.4,1.5
049141,2015,78.6,9.4,4.6
049141,2016,79.2,8.6,4.5
049141,2017,79.4,8.6,4.4
049141,2018,80.4,8.7,4.4
049141,2019,80.0,8.7,4.4
049141,2020,80.4,8.6,4.3
049141,2021,81.3,8.3,4.3
049141,2022,81.0,7.9,4.3
049141,2023,81.7,8.0,4.3
049141,2024,81.8,8.1,4.3
049142,2015,59.4,33.1,0.0
049142,2016,60.1,32.3,0.0
049142,2017,59.2,33.5,0.0
049142,2018,59.8,33.7,0.0
049142,2019,59.5,33.3,0.0
049142,2020,59.6,33.3,0.0
049142,2021,59.9,33.5,0.0
049142,2022,60.9,32.3,0.0
049142,2023,61.1,32.8,0.0
049142,2024,60.4,32.5,0.0
049143,2015,89.5,3.3,0.0
049143,2016,88.9,3.2,0.0
049143,2017,89.7,3.1,0.0
049143,2018,90.8,2.3,0.0
049143,2019,90.9,2.2,0.0
049143,2020,90.8,2.1,0.0
049143,2021,92.4,1.9,0.0
049143,2022,92.5,2.0,0.0
049143,2023,93.0,2.0,0.0
049143,2024,93.0,2.0,0.0
04915,2015,63.1,29.8,0.3
04915,2016,63.2,30.1,0.5
04915,2017,62.9,30.6,0.5
04915,2018,62.7,30.2,0.5
04915,2019,62.1,29.9,0.5
04915,2020,63.0,31.5,0.5
04915,2021,60.7,30.6,2.7
04915,2022,61.1,30.6,2.5
04915,2023,59.5,32.2,2.4
04915,2024,59.2,32.0,2.4
049151,2015,64.8,27.5,0.0
049151,2016,65.0,27.4,0.0
049151,2017,64.7,28.4,0.0
049151,2018,63.9,28.1,0.0
049151,2019,62.5,27.5,0.0
049151,2020,64.1,29.8,0.0
049151,2021,62.0,31.4,0.0
049151,2022,62.2,31.5,0.0
049151,2023,62.4,30.7,0.0
049151,2024,62.5,30.3,0.0
049152,2015,60.7,33.2,0.8
049152,2016,60.6,33.8,1.3
049152,2017,60.4,33.7,1.3
049152,2018,60.9,33.1,1.3
049152,2019,61.5,33.5,1.3
049152,2020,61.4,33.9,1.2
049152,2021,58.7,29.4,6.6
049152,2022,59.7,29.1,6.2
049152,2023,55.6,34.1,5.6
049152,2024,55.0,34.3,5.6
04916,2015,62.6,33.3,0.0
04916,2016,62.9,32.5,0.0
04916,2017,62.9,33.0,0.0
04916,2018,63.3,32.7,0.0
04916,2019,62.8,32.3,0.0
04916,2020,60.4,36.1,0.0
04916,2021,55.3,40.8,0.0
04916,2022,55.2,40.4,0.0
04916,2023,56.9,39.5,0.0
04916,2024,55.0,40.7,0.0
049161,2015,62.6,33.3,0.0
049161,2016,62.9,32.5,0.0
049161,2017,62.9,33.0,0.0
049161,2018,63.3,32.7,0.0
049161,2019,62.8,32.3,0.0
049161,2020,60.4,36.1,0.0
049161,2021,55.3,40.8,0.0
049161,2022,55.2,40.4,0.0
049161,2023,56.9,39.5,0.0
049161,2024,55.0,40.7,0.0
0492,2015,57.0,32.1,1.2
0492,2016,56.4,33.0,1.2
0492,2017,55.7,34.2,1.2
0492,2018,54.4,35.8,1.1
0492,2019,53.6,37.2,1.1
0492,2020,54.7,37.6,1.1
0492,2021,53.3,38.3,1.0
0492,2022,52.4,39.6,0.9
0492,2023,51.6,39.9,0.9
0492,2024,51.1,40.7,0.9
04921,2015,55.9,31.1,1.1
04921,2016,54.5,32.9,1.0
04921,2017,53.3,35.6,1.0
04921,2018,52.3,36.5,0.9
04921,2019,51.6,38.4,0.9
04921,2020,51.8,40.2,0.9
04921,2021,49.5,41.3,0.8
04921,2022,47.8,43.9,0.6
04921,2023,47.0,44.2,0.5
04921,2024,46.4,45.2,0.5
049211,2015,45.6,30.1,2.8
049211,2016,44.9,35.3,2.5
049211,2017,46.7,40.1,2.4
049211,2018,47.2,39.5,2.4
049211,2019,47.8,39.1,2.4
049211,2020,50.5,39.1,2.3
049211,2021,50.9,37.5,2.2
049211,2022,50.0,38.0,2.1
049211,2023,48.1,37.3,1.9
049211,2024,49.1,39.2,1.9
049212,2015,53.1,36.3,0.0
049212,2016,52.7,36.9,0.0
049212,2017,52.7,37.0,0.0
049212,2018,51.0,37.4,0.0
049212,2019,50.0,39.5,0.0
049212,2020,49.1,43.5,0.0
049212,2021,46.5,46.3,0.0
049212,2022,46.0,46.7,0.0
049212,2023,46.1,46.1,0.0
049212,2024,46.2,45.4,0.0
049213,2015,51.8,32.8,0.0
049213,2016,51.6,35.0,0.0
049213,2017,51.1,34.8,0.0
049213,2018,50.4,34.9,0.0
049213,2019,49.9,36.3,0.0
049213,2020,51.8,38.3,0.0
049213,2021,51.6,38.7,0.0
049213,2022,50.7,38.1,0.0
049213,2023,51.3,38.8,0.0
049213,2024,51.6,37.5,0.0
049214,2015,56.3,36.6,0.0
049214,2016,53.0,37.7,0.0
049214,2017,46.8,43.0,0.0
049214,2018,44.8,46.7,0.0
049214,2019,43.3,51.1,0.0
049214,2020,41.2,53.6,0.0
049214,2021,37.6,53.0,0.0
049214,2022,34.0,59.2,0.0
049214,2023,33.2,59.6,0.0
049214,2024,31.7,61.6,0.0
049215,2015,68.4,22.0,2.2
049215,2016,66.7,22.3,2.1
049215,2017,67.0,23.5,2.1
049215,2018,67.2,23.2,2.1
049215,2019,67.0,23.4,2.1
049215,2020,68.5,22.6,2.0
049215,2021,66.4,24.5,1.9
049215,2022,68.0,24.9,0.9
049215,2023,68.4,25.2,0.9
049215,2024,68.4,24.7,0.9
04922,2015,6.4,89.8,0.0
04922,2016,6.5,90.3,0.0
04922,2017,6.5,88.4,0.0
04922,2018,5.6,91.8,0.0
04922,2019,5.0,92.4,0.0
04922,2020,5.4,90.1,0.0
04922,2021,5.3,90.5,0.0
04922,2022,5.5,90.7,0.0
04922,2023,5.7,91.1,0.0
04922,2024,5.5,91.1,0.0
049222,2015,6.4,89.8,0.0
049222,2016,6.5,90.3,0.0
049222,2017,6.5,88.4,0.0
049222,2018,5.6,91.8,0.0
049222,2019,5.0,92.4,0.0
049222,2020,5.4,90.1,0.0
049222,2021,5.3,90.5,0.0
049222,2022,5.5,90.7,0.0
049222,2023,5.7,91.1,0.0
049222,2024,5.5,91.1,0.0
04923,2015,67.3,22.4,0.0
04923,2016,67.5,22.3,0.0
04923,2017,67.2,22.8,0.0
04923,2018,67.4,22.6,0.0
04923,2019,67.3,22.9,0.0
04923,2020,70.0,22.9,0.0
04923,2021,69.9,22.8,0.0
04923,2022,69.8,21.6,0.0
04923,2023,67.5,22.3,0.0
04923,2024,66.6,23.4,0.0
049231,2015,76.1,11.2,0.0
049231,2016,75.6,11.0,0.0
049231,2017,75.4,11.9,0.0
049231,2018,75.2,11.3,0.0
049231,2019,75.3,11.3,0.0
049231,2020,78.3,12.2,0.0
049231,2021,79.7,11.5,0.0
049231,2022,79.1,11.6,0.0
049231,2023,77.4,11.8,0.0
049231,2024,74.2,11.9,0.0
049232,2015,63.2,27.6,0.0
049232,2016,63.6,27.5,0.0
049232,2017,63.3,28.0,0.0
049232,2018,63.7,27.9,0.0
049232,2019,63.7,28.2,0.0
049232,2020,66.1,27.8,0.0
049232,2021,65.3,28.2,0.0
049232,2022,65.4,26.3,0.0
049232,2023,62.8,27.3,0.0
049232,2024,62.8,29.1,0.0
04924,2015,78.4,13.1,3.2
04924,2016,78.7,13.1,3.2
04924,2017,78.5,12.6,3.2
04924,2018,78.4,12.8,3.1
04924,2019,77.7,13.3,3.0
04924,2020,78.6,13.1,3.0
04924,2021,79.1,12.7,3.0
04924,2022,80.0,12.6,3.0
04924,2023,81.0,11.9,3.0
04924,2024,81.5,11.8,3.0
049241,2015,81.0,12.0,1.7
049241,2016,81.3,12.0,1.6
049241,2017,81.1,11.4,1.6
049241,2018,81.7,11.2,1.6
049241,2019,81.3,11.1,1.6
049241,2020,82.9,10.8,1.6
049241,2021,82.8,10.8,1.6
049241,2022,83.9,10.4,1.6
049241,2023,84.4,9.8,1.6
049241,2024,85.1,9.9,1.6
049242,2015,74.7,14.8,5.5
049242,2016,75.0,14.7,5.4
049242,2017,74.8,14.4,5.4
049242,2018,73.8,15.0,5.2
049242,2019,72.9,16.3,4.9
049242,2020,73.0,16.3,4.9
049242,2021,74.1,15.2,4.8
049242,2022,74.8,15.6,4.8
049242,2023,76.4,14.8,4.8
049242,2024,76.7,14.5,4.8
04925,2015,64.8,24.1,4.0
04925,2016,65.2,23.9,4.0
04925,2017,65.3,23.2,4.0
04925,2018,65.5,22.8,4.0
04925,2019,65.0,22.9,4.0
04925,2020,68.2,21.9,4.0
04925,2021,68.0,22.2,4.0
04925,2022,68.7,20.2,4.5
04925,2023,68.5,20.9,4.5
04925,2024,68.6,21.0,4.5
049251,2015,64.9,14.9,0.0
049251,2016,65.3,16.0,0.0
049251,2017,65.3,12.0,0.0
049251,2018,67.6,10.8,0.0
049251,2019,65.8,11.0,0.0
049251,2020,74.3,6.8,0.0
049251,2021,72.0,6.7,0.0
049251,2022,69.3,8.0,0.0
049251,2023,70.8,8.3,0.0
049251,2024,72.2,6.9,0.0
049252,2015,64.8,24.6,4.2
049252,2016,65.2,24.3,4.2
049252,2017,65.3,23.8,4.2
049252,2018,65.4,23.4,4.2
049252,2019,65.0,23.5,4.2
049252,2020,67.8,22.7,4.2
049252,2021,67.7,23.0,4.2
049252,2022,68.7,20.9,4.8
049252,2023,68.4,21.5,4.8
049252,2024,68.4,21.7,4.7
0493,2015,49.5,41.4,2.3
0493,2016,48.9,42.5,2.7
0493,2017,48.3,43.2,2.6
0493,2018,47.4,43.7,2.9
0493,2019,46.7,45.0,2.9
0493,2020,47.3,44.7,2.8
0493,2021,46.0,44.4,3.2
0493,2022,45.3,45.8,2.8
0493,2023,44.3,47.0,2.6
0493,2024,43.6,47.6,2.9
04931,2015,41.9,49.2,2.0
04931,2016,42.1,50.3,2.0
