Quarter,Postal code,Building type,Price per square meter (EUR/m2),"Number of sales, asset transfer tax data starting from 2020",PostalCode,Year,Population,AverageIncome
2019Q1,00140  Kaivopuisto - Ullanlinna (Helsinki),"Blocks of flats, two-room flat",8737.0,20.0,00140,2019,7958.0,62448.0
2019Q1,00140  Kaivopuisto - Ullanlinna (Helsinki),"Blocks of flats, three-room flat+",8741.0,19.0,00140,2019,7958.0,62448.0
2019Q1,00140  Kaivopuisto - Ullanlinna (Helsinki),Terraced houses total,,,00140,2019,7958.0,62448.0
2019Q1,00150  Punavuori - Eira - Hernesaari (Helsinki),"Blocks of flats, one-room flat",8325.0,35.0,00150,2019,9420.0,45692.0
2019Q1,00150  Punavuori - Eira - Hernesaari (Helsinki),"Blocks of flats, two-room flat",7752.0,33.0,00150,2019,9420.0,45692.0
2019Q1,00150  Punavuori - Eira - Hernesaari (Helsinki),"Blocks of flats, three-room flat+",8437.0,21.0,00150,2019,9420.0,45692.0
2019Q1,00150  Punavuori - Eira - Hernesaari (Helsinki),Terraced houses total,,,00150,2019,9420.0,45692.0
2019Q1,00160  Katajanokka (Helsinki),"Blocks of flats, one-room flat",,3.0,00160,2019,4832.0,44623.0
2019Q1,00160  Katajanokka (Helsinki),"Blocks of flats, two-room flat",,4.0,00160,2019,4832.0,44623.0
2019Q1,00160  Katajanokka (Helsinki),"Blocks of flats, three-room flat+",6540.0,16.0,00160,2019,4832.0,44623.0
2019Q1,00160  Katajanokka (Helsinki),Terraced houses total,,,00160,2019,4832.0,44623.0
2019Q1,00170  Kruununhaka (Helsinki),"Blocks of flats, one-room flat",7733.0,10.0,00170,2019,7489.0,42929.0
2019Q1,00170  Kruununhaka (Helsinki),"Blocks of flats, two-room flat",7437.0,14.0,00170,2019,7489.0,42929.0
2019Q1,00170  Kruununhaka (Helsinki),"Blocks of flats, three-room flat+",6355.0,19.0,00170,2019,7489.0,42929.0
2019Q1,00170  Kruununhaka (Helsinki),Terraced houses total,,,00170,2019,7489.0,42929.0
2019Q1,00180  Kamppi - Ruoholahti (Helsinki),"Blocks of flats, one-room flat",7980.0,26.0,00180,2019,14883.0,33849.0
2019Q1,00180  Kamppi - Ruoholahti (Helsinki),"Blocks of flats, two-room flat",7478.0,42.0,00180,2019,14883.0,33849.0
2019Q1,00180  Kamppi - Ruoholahti (Helsinki),"Blocks of flats, three-room flat+",6803.0,30.0,00180,2019,14883.0,33849.0
2019Q1,00180  Kamppi - Ruoholahti (Helsinki),Terraced houses total,,,00180,2019,14883.0,33849.0
2019Q1,00190  Suomenlinna (Helsinki),"Blocks of flats, one-room flat",,,00190,2019,748.0,30364.0
2019Q1,00190  Suomenlinna (Helsinki),"Blocks of flats, two-room flat",,,00190,2019,748.0,30364.0
2019Q1,00190  Suomenlinna (Helsinki),"Blocks of flats, three-room flat+",,,00190,2019,748.0,30364.0
2019Q1,00190  Suomenlinna (Helsinki),Terraced houses total,,,00190,2019,748.0,30364.0
2019Q1,00200  Pohjois-Lauttasaari (Helsinki),"Blocks of flats, one-room flat",6835.0,19.0,00200,2019,15904.0,37708.0
2019Q1,00200  Pohjois-Lauttasaari (Helsinki),"Blocks of flats, two-room flat",5924.0,50.0,00200,2019,15904.0,37708.0
2019Q1,00200  Pohjois-Lauttasaari (Helsinki),"Blocks of flats, three-room flat+",5511.0,38.0,00200,2019,15904.0,37708.0
2019Q1,00200  Pohjois-Lauttasaari (Helsinki),Terraced houses total,,6.0,00200,2019,15904.0,37708.0
2019Q1,00210  Vattuniemi (Helsinki),"Blocks of flats, one-room flat",,4.0,00210,2019,8563.0,42418.0
2019Q1,00210  Vattuniemi (Helsinki),"Blocks of flats, two-room flat",5734.0,26.0,00210,2019,8563.0,42418.0
2019Q1,00210  Vattuniemi (Helsinki),"Blocks of flats, three-room flat+",6127.0,24.0,00210,2019,8563.0,42418.0
2019Q1,00210  Vattuniemi (Helsinki),Terraced houses total,,,00210,2019,8563.0,42418.0
2019Q1,00220  J�tk�saari (Helsinki),"Blocks of flats, one-room flat",,,00220,2019,6937.0,31091.0
2019Q1,00220  J�tk�saari (Helsinki),"Blocks of flats, two-room flat",,1.0,00220,2019,6937.0,31091.0
2019Q1,00220  J�tk�saari (Helsinki),"Blocks of flats, three-room flat+",,3.0,00220,2019,6937.0,31091.0
2019Q1,00220  J�tk�saari (Helsinki),Terraced houses total,,,00220,2019,6937.0,31091.0
2019Q1,00240  L�nsi-Pasila (Helsinki),"Blocks of flats, one-room flat",,2.0,00240,2019,5477.0,27285.0
2019Q1,00240  L�nsi-Pasila (Helsinki),"Blocks of flats, two-room flat",4923.0,6.0,00240,2019,5477.0,27285.0
2019Q1,00240  L�nsi-Pasila (Helsinki),"Blocks of flats, three-room flat+",,4.0,00240,2019,5477.0,27285.0
2019Q1,00240  L�nsi-Pasila (Helsinki),Terraced houses total,,,00240,2019,5477.0,27285.0
2019Q1,00250  Taka-T��l� (Helsinki),"Blocks of flats, one-room flat",7418.0,26.0,00250,2019,11503.0,32576.0
2019Q1,00250  Taka-T��l� (Helsinki),"Blocks of flats, two-room flat",6376.0,45.0,00250,2019,11503.0,32576.0
2019Q1,00250  Taka-T��l� (Helsinki),"Blocks of flats, three-room flat+",6383.0,16.0,00250,2019,11503.0,32576.0
2019Q1,00250  Taka-T��l� (Helsinki),Terraced houses total,,,00250,2019,11503.0,32576.0
2019Q1,00260  Keski-T��l� (Helsinki),"Blocks of flats, one-room flat",7504.0,11.0,00260,2019,5603.0,38116.0
2019Q1,00260  Keski-T��l� (Helsinki),"Blocks of flats, two-room flat",6343.0,11.0,00260,2019,5603.0,38116.0
2019Q1,00260  Keski-T��l� (Helsinki),"Blocks of flats, three-room flat+",7005.0,14.0,00260,2019,5603.0,38116.0
2019Q1,00260  Keski-T��l� (Helsinki),Terraced houses total,,,00260,2019,5603.0,38116.0
2019Q1,00270  Pohjois-Meilahti (Helsinki),"Blocks of flats, one-room flat",7262.0,11.0,00270,2019,7801.0,30291.0
2019Q1,00270  Pohjois-Meilahti (Helsinki),"Blocks of flats, two-room flat",6136.0,13.0,00270,2019,7801.0,30291.0
2019Q1,00270  Pohjois-Meilahti (Helsinki),"Blocks of flats, three-room flat+",6046.0,16.0,00270,2019,7801.0,30291.0
2019Q1,00270  Pohjois-Meilahti (Helsinki),Terraced houses total,,,00270,2019,7801.0,30291.0
2019Q1,00280  Ruskeasuo (Helsinki),"Blocks of flats, one-room flat",,1.0,00280,2019,2992.0,28551.0
2019Q1,00280  Ruskeasuo (Helsinki),"Blocks of flats, two-room flat",,4.0,00280,2019,2992.0,28551.0
2019Q1,00280  Ruskeasuo (Helsinki),"Blocks of flats, three-room flat+",,5.0,00280,2019,2992.0,28551.0
2019Q1,00280  Ruskeasuo (Helsinki),Terraced houses total,,,00280,2019,2992.0,28551.0
2019Q1,00290  Meilahden sairaala-alue (Helsinki),"Blocks of flats, one-room flat",,,00290,2019,145.0,40952.0
2019Q1,00290  Meilahden sairaala-alue (Helsinki),"Blocks of flats, two-room flat",,,00290,2019,145.0,40952.0
2019Q1,00290  Meilahden sairaala-alue (Helsinki),"Blocks of flats, three-room flat+",,,00290,2019,145.0,40952.0
2019Q1,00290  Meilahden sairaala-alue (Helsinki),Terraced houses total,,,00290,2019,145.0,40952.0
2019Q1,00300  Pikku Huopalahti (Helsinki),"Blocks of flats, one-room flat",,1.0,00300,2019,5764.0,28087.0
2019Q1,00300  Pikku Huopalahti (Helsinki),"Blocks of flats, two-room flat",,4.0,00300,2019,5764.0,28087.0
2019Q1,00300  Pikku Huopalahti (Helsinki),"Blocks of flats, three-room flat+",,7.0,00300,2019,5764.0,28087.0
2019Q1,00300  Pikku Huopalahti (Helsinki),Terraced houses total,,,00300,2019,5764.0,28087.0
2019Q1,00310  Kivihaka (Helsinki),"Blocks of flats, one-room flat",,2.0,00310,2019,911.0,27667.0
2019Q1,00310  Kivihaka (Helsinki),"Blocks of flats, two-room flat",,4.0,00310,2019,911.0,27667.0
2019Q1,00310  Kivihaka (Helsinki),"Blocks of flats, three-room flat+",4082.0,6.0,00310,2019,911.0,27667.0
2019Q1,00310  Kivihaka (Helsinki),Terraced houses total,,,00310,2019,911.0,27667.0
2019Q1,00320  Etel�-Haaga (Helsinki),"Blocks of flats, one-room flat",6481.0,15.0,00320,2019,10344.0,29175.0
2019Q1,00320  Etel�-Haaga (Helsinki),"Blocks of flats, two-room flat",5050.0,29.0,00320,2019,10344.0,29175.0
2019Q1,00320  Etel�-Haaga (Helsinki),"Blocks of flats, three-room flat+",4347.0,23.0,00320,2019,10344.0,29175.0
2019Q1,00320  Etel�-Haaga (Helsinki),Terraced houses total,,2.0,00320,2019,10344.0,29175.0
2019Q1,00330  Munkkiniemi (Helsinki),"Blocks of flats, one-room flat",,4.0,00330,2019,9122.0,43340.0
2019Q1,00330  Munkkiniemi (Helsinki),"Blocks of flats, two-room flat",5870.0,16.0,00330,2019,9122.0,43340.0
2019Q1,00330  Munkkiniemi (Helsinki),"Blocks of flats, three-room flat+",5395.0,26.0,00330,2019,9122.0,43340.0
2019Q1,00330  Munkkiniemi (Helsinki),Terraced houses total,,,00330,2019,9122.0,43340.0
2019Q1,00340  Kuusisaari - Lehtisaari (Helsinki),"Blocks of flats, one-room flat",,1.0,00340,2019,1776.0,63919.0
2019Q1,00340  Kuusisaari - Lehtisaari (Helsinki),"Blocks of flats, two-room flat",,1.0,00340,2019,1776.0,63919.0
2019Q1,00340  Kuusisaari - Lehtisaari (Helsinki),"Blocks of flats, three-room flat+",,1.0,00340,2019,1776.0,63919.0
2019Q1,00340  Kuusisaari - Lehtisaari (Helsinki),Terraced houses total,,,00340,2019,1776.0,63919.0
2019Q1,00350  Munkkivuori - Niemenm�ki (Helsinki),"Blocks of flats, one-room flat",5415.0,9.0,00350,2019,9223.0,29152.0
2019Q1,00350  Munkkivuori - Niemenm�ki (Helsinki),"Blocks of flats, two-room flat",4703.0,13.0,00350,2019,9223.0,29152.0
2019Q1,00350  Munkkivuori - Niemenm�ki (Helsinki),"Blocks of flats, three-room flat+",4463.0,23.0,00350,2019,9223.0,29152.0
2019Q1,00350  Munkkivuori - Niemenm�ki (Helsinki),Terraced houses total,,4.0,00350,2019,9223.0,29152.0
2019Q1,00360  Pajam�ki (Helsinki),"Blocks of flats, one-room flat",,4.0,00360,2019,1858.0,26162.0
2019Q1,00360  Pajam�ki (Helsinki),"Blocks of flats, two-room flat",,5.0,00360,2019,1858.0,26162.0
2019Q1,00360  Pajam�ki (Helsinki),"Blocks of flats, three-room flat+",4229.0,10.0,00360,2019,1858.0,26162.0
2019Q1,00360  Pajam�ki (Helsinki),Terraced houses total,,,00360,2019,1858.0,26162.0
2019Q1,00370  Reimarla (Helsinki),"Blocks of flats, one-room flat",,4.0,00370,2019,6598.0,27228.0
2019Q1,00370  Reimarla (Helsinki),"Blocks of flats, two-room flat",3213.0,9.0,00370,2019,6598.0,27228.0
2019Q1,00370  Reimarla (Helsinki),"Blocks of flats, three-room flat+",,3.0,00370,2019,6598.0,27228.0
2019Q1,00370  Reimarla (Helsinki),Terraced houses total,,1.0,00370,2019,6598.0,27228.0
2019Q1,00380  Pit�j�nm�en yritysalue (Helsinki),"Blocks of flats, one-room flat",,4.0,00380,2019,4581.0,27723.0
2019Q1,00380  Pit�j�nm�en yritysalue (Helsinki),"Blocks of flats, two-room flat",,6.0,00380,2019,4581.0,27723.0
2019Q1,00380  Pit�j�nm�en yritysalue (Helsinki),"Blocks of flats, three-room flat+",,4.0,00380,2019,4581.0,27723.0
2019Q1,00380  Pit�j�nm�en yritysalue (Helsinki),Terraced houses total,,,00380,2019,4581.0,27723.0
2019Q1,00390  Konala (Helsinki),"Blocks of flats, one-room flat",,1.0,00390,2019,6451.0,27196.0
2019Q1,00390  Konala (Helsinki),"Blocks of flats, two-room flat",,5.0,00390,2019,6451.0,27196.0
2019Q1,00390  Konala (Helsinki),"Blocks of flats, three-room flat+",3406.0,7.0,00390,2019,6451.0,27196.0
2019Q1,00390  Konala (Helsinki),Terraced houses total,,4.0,00390,2019,6451.0,27196.0
2019Q1,00400  Pohjois-Haaga (Helsinki),"Blocks of flats, one-room flat",,2.0,00400,2019,9641.0,24500.0
2019Q1,00400  Pohjois-Haaga (Helsinki),"Blocks of flats, two-room flat",4186.0,14.0,00400,2019,9641.0,24500.0
2019Q1,00400  Pohjois-Haaga (Helsinki),"Blocks of flats, three-room flat+",3084.0,14.0,00400,2019,9641.0,24500.0
2019Q1,00400  Pohjois-Haaga (Helsinki),Terraced houses total,,,00400,2019,9641.0,24500.0
2019Q1,00410  Malminkartano (Helsinki),"Blocks of flats, one-room flat",,3.0,00410,2019,9556.0,23019.0
2019Q1,00410  Malminkartano (Helsinki),"Blocks of flats, two-room flat",2809.0,9.0,00410,2019,9556.0,23019.0
2019Q1,00410  Malminkartano (Helsinki),"Blocks of flats, three-room flat+",2829.0,10.0,00410,2019,9556.0,23019.0
2019Q1,00410  Malminkartano (Helsinki),Terraced houses total,,3.0,00410,2019,9556.0,23019.0
2019Q1,00420  Kannelm�ki (Helsinki),"Blocks of flats, one-room flat",4460.0,7.0,00420,2019,13612.0,23733.0
2019Q1,00420  Kannelm�ki (Helsinki),"Blocks of flats, two-room flat",3417.0,21.0,00420,2019,13612.0,23733.0
2019Q1,00420  Kannelm�ki (Helsinki),"Blocks of flats, three-room flat+",3044.0,18.0,00420,2019,13612.0,23733.0
2019Q1,00420  Kannelm�ki (Helsinki),Terraced houses total,,3.0,00420,2019,13612.0,23733.0
2019Q1,00430  Maununneva - Kuninkaantammi (Helsinki),"Blocks of flats, one-room flat",,,00430,2019,6894.0,31401.0
2019Q1,00430  Maununneva - Kuninkaantammi (Helsinki),"Blocks of flats, two-room flat",,,00430,2019,6894.0,31401.0
2019Q1,00430  Maununneva - Kuninkaantammi (Helsinki),"Blocks of flats, three-room flat+",,1.0,00430,2019,6894.0,31401.0
2019Q1,00430  Maununneva - Kuninkaantammi (Helsinki),Terraced houses total,3692.0,11.0,00430,2019,6894.0,31401.0
2019Q1,00440  Lassila (Helsinki),"Blocks of flats, one-room flat",,5.0,00440,2019,4544.0,26106.0
2019Q1,00440  Lassila (Helsinki),"Blocks of flats, two-room flat",3972.0,7.0,00440,2019,4544.0,26106.0
2019Q1,00440  Lassila (Helsinki),"Blocks of flats, three-room flat+",3295.0,11.0,00440,2019,4544.0,26106.0
2019Q1,00440  Lassila (Helsinki),Terraced houses total,,,00440,2019,4544.0,26106.0
2019Q1,00500  S�rn�inen - Harju (Helsinki),"Blocks of flats, one-room flat",6285.0,52.0,00500,2019,12297.0,25643.0
2019Q1,00500  S�rn�inen - Harju (Helsinki),"Blocks of flats, two-room flat",6055.0,35.0,00500,2019,12297.0,25643.0
2019Q1,00500  S�rn�inen - Harju (Helsinki),"Blocks of flats, three-room flat+",5665.0,6.0,00500,2019,12297.0,25643.0
2019Q1,00500  S�rn�inen - Harju (Helsinki),Terraced houses total,,,00500,2019,12297.0,25643.0
2019Q1,00510  Alppila - Vallila (Helsinki),"Blocks of flats, one-room flat",6557.0,37.0,00510,2019,9814.0,27408.0
2019Q1,00510  Alppila - Vallila (Helsinki),"Blocks of flats, two-room flat",5707.0,23.0,00510,2019,9814.0,27408.0
2019Q1,00510  Alppila - Vallila (Helsinki),"Blocks of flats, three-room flat+",,4.0,00510,2019,9814.0,27408.0
2019Q1,00510  Alppila - Vallila (Helsinki),Terraced houses total,,,00510,2019,9814.0,27408.0
2019Q1,00520  It�- ja Keski-Pasila (Helsinki),"Blocks of flats, one-room flat",,3.0,00520,2019,7366.0,27155.0
2019Q1,00520  It�- ja Keski-Pasila (Helsinki),"Blocks of flats, two-room flat",5219.0,13.0,00520,2019,7366.0,27155.0
2019Q1,00520  It�- ja Keski-Pasila (Helsinki),"Blocks of flats, three-room flat+",5539.0,14.0,00520,2019,7366.0,27155.0
2019Q1,00520  It�- ja Keski-Pasila (Helsinki),Terraced houses total,,,00520,2019,7366.0,27155.0
2019Q1,00530  Kallio (Helsinki),"Blocks of flats, one-room flat",6898.0,53.0,00530,2019,18616.0,27839.0
2019Q1,00530  Kallio (Helsinki),"Blocks of flats, two-room flat",6020.0,49.0,00530,2019,18616.0,27839.0
2019Q1,00530  Kallio (Helsinki),"Blocks of flats, three-room flat+",5879.0,9.0,00530,2019,18616.0,27839.0
2019Q1,00530  Kallio (Helsinki),Terraced houses total,,,00530,2019,18616.0,27839.0
2019Q1,00540  Kalasatama - Sompasaari (Helsinki),"Blocks of flats, one-room flat",,2.0,00540,2019,4044.0,32244.0
2019Q1,00540  Kalasatama - Sompasaari (Helsinki),"Blocks of flats, two-room flat",,1.0,00540,2019,4044.0,32244.0
2019Q1,00540  Kalasatama - Sompasaari (Helsinki),"Blocks of flats, three-room flat+",,5.0,00540,2019,4044.0,32244.0
2019Q1,00540  Kalasatama - Sompasaari (Helsinki),Terraced houses total,,,00540,2019,4044.0,32244.0
2019Q1,00550  Vallila - Hermanni (Helsinki),"Blocks of flats, one-room flat",6172.0,18.0,00550,2019,9028.0,24840.0
2019Q1,00550  Vallila - Hermanni (Helsinki),"Blocks of flats, two-room flat",5679.0,23.0,00550,2019,9028.0,24840.0
2019Q1,00550  Vallila - Hermanni (Helsinki),"Blocks of flats, three-room flat+",4490.0,10.0,00550,2019,9028.0,24840.0
2019Q1,00550  Vallila - Hermanni (Helsinki),Terraced houses total,,,00550,2019,9028.0,24840.0
2019Q1,00560  Toukola - Kumpula - Vanhakaupunki (Helsinki),"Blocks of flats, one-room flat",6659.0,10.0,00560,2019,14089.0,29241.0
2019Q1,00560  Toukola - Kumpula - Vanhakaupunki (Helsinki),"Blocks of flats, two-room flat",5444.0,12.0,00560,2019,14089.0,29241.0
2019Q1,00560  Toukola - Kumpula - Vanhakaupunki (Helsinki),"Blocks of flats, three-room flat+",5837.0,15.0,00560,2019,14089.0,29241.0
2019Q1,00560  Toukola - Kumpula - Vanhakaupunki (Helsinki),Terraced houses total,,1.0,00560,2019,14089.0,29241.0
2019Q1,00570  Kulosaari (Helsinki),"Blocks of flats, one-room flat",,4.0,00570,2019,3988.0,49804.0
2019Q1,00570  Kulosaari (Helsinki),"Blocks of flats, two-room flat",,6.0,00570,2019,3988.0,49804.0
2019Q1,00570  Kulosaari (Helsinki),"Blocks of flats, three-room flat+",5294.0,9.0,00570,2019,3988.0,49804.0
2019Q1,00570  Kulosaari (Helsinki),Terraced houses total,,1.0,00570,2019,3988.0,49804.0
2019Q1,00580  Kalasatama - Kyl�saari (Helsinki),"Blocks of flats, one-room flat",,,00580,2019,3479.0,29345.0
2019Q1,00580  Kalasatama - Kyl�saari (Helsinki),"Blocks of flats, two-room flat",,,00580,2019,3479.0,29345.0
2019Q1,00580  Kalasatama - Kyl�saari (Helsinki),"Blocks of flats, three-room flat+",,1.0,00580,2019,3479.0,29345.0
2019Q1,00580  Kalasatama - Kyl�saari (Helsinki),Terraced houses total,,,00580,2019,3479.0,29345.0
2019Q1,00590  Kruunuvuorenranta (Helsinki),"Blocks of flats, one-room flat",,,00590,2019,2570.0,31066.0
2019Q1,00590  Kruunuvuorenranta (Helsinki),"Blocks of flats, two-room flat",,,00590,2019,2570.0,31066.0
2019Q1,00590  Kruunuvuorenranta (Helsinki),"Blocks of flats, three-room flat+",,2.0,00590,2019,2570.0,31066.0
2019Q1,00590  Kruunuvuorenranta (Helsinki),Terraced houses total,,,00590,2019,2570.0,31066.0
2019Q1,00600  Koskela (Helsinki),"Blocks of flats, one-room flat",,2.0,00600,2019,3976.0,23918.0
2019Q1,00600  Koskela (Helsinki),"Blocks of flats, two-room flat",,2.0,00600,2019,3976.0,23918.0
2019Q1,00600  Koskela (Helsinki),"Blocks of flats, three-room flat+",,3.0,00600,2019,3976.0,23918.0
2019Q1,00600  Koskela (Helsinki),Terraced houses total,,,00600,2019,3976.0,23918.0
2019Q1,00610  K�pyl� (Helsinki),"Blocks of flats, one-room flat",,6.0,00610,2019,8140.0,28476.0
2019Q1,00610  K�pyl� (Helsinki),"Blocks of flats, two-room flat",5419.0,12.0,00610,2019,8140.0,28476.0
2019Q1,00610  K�pyl� (Helsinki),"Blocks of flats, three-room flat+",5033.0,13.0,00610,2019,8140.0,28476.0
2019Q1,00610  K�pyl� (Helsinki),Terraced houses total,,,00610,2019,8140.0,28476.0
2019Q1,00620  Mets�l� - Etel�-Oulunkyl� (Helsinki),"Blocks of flats, one-room flat",,2.0,00620,2019,3277.0,32402.0
2019Q1,00620  Mets�l� - Etel�-Oulunkyl� (Helsinki),"Blocks of flats, two-room flat",4482.0,6.0,00620,2019,3277.0,32402.0
2019Q1,00620  Mets�l� - Etel�-Oulunkyl� (Helsinki),"Blocks of flats, three-room flat+",,4.0,00620,2019,3277.0,32402.0
2019Q1,00620  Mets�l� - Etel�-Oulunkyl� (Helsinki),Terraced houses total,,3.0,00620,2019,3277.0,32402.0
2019Q1,00630  Maunula (Helsinki),"Blocks of flats, one-room flat",,4.0,00630,2019,8334.0,25613.0
2019Q1,00630  Maunula (Helsinki),"Blocks of flats, two-room flat",3319.0,7.0,00630,2019,8334.0,25613.0
2019Q1,00630  Maunula (Helsinki),"Blocks of flats, three-room flat+",,5.0,00630,2019,8334.0,25613.0
2019Q1,00630  Maunula (Helsinki),Terraced houses total,,2.0,00630,2019,8334.0,25613.0
2019Q1,00640  Oulunkyl� - Patola (Helsinki),"Blocks of flats, one-room flat",4525.0,6.0,00640,2019,8542.0,28864.0
2019Q1,00640  Oulunkyl� - Patola (Helsinki),"Blocks of flats, two-room flat",3868.0,15.0,00640,2019,8542.0,28864.0
2019Q1,00640  Oulunkyl� - Patola (Helsinki),"Blocks of flats, three-room flat+",3226.0,13.0,00640,2019,8542.0,28864.0
2019Q1,00640  Oulunkyl� - Patola (Helsinki),Terraced houses total,,1.0,00640,2019,8542.0,28864.0
2019Q1,00650  Ver�j�m�ki (Helsinki),"Blocks of flats, one-room flat",,1.0,00650,2019,4244.0,30654.0
2019Q1,00650  Ver�j�m�ki (Helsinki),"Blocks of flats, two-room flat",,3.0,00650,2019,4244.0,30654.0
2019Q1,00650  Ver�j�m�ki (Helsinki),"Blocks of flats, three-room flat+",,5.0,00650,2019,4244.0,30654.0
2019Q1,00650  Ver�j�m�ki (Helsinki),Terraced houses total,,2.0,00650,2019,4244.0,30654.0
2019Q1,00660  L�nsi-Pakila (Helsinki),"Blocks of flats, one-room flat",,1.0,00660,2019,6643.0,39684.0
2019Q1,00660  L�nsi-Pakila (Helsinki),"Blocks of flats, two-room flat",,,00660,2019,6643.0,39684.0
2019Q1,00660  L�nsi-Pakila (Helsinki),"Blocks of flats, three-room flat+",,,00660,2019,6643.0,39684.0
2019Q1,00660  L�nsi-Pakila (Helsinki),Terraced houses total,3715.0,20.0,00660,2019,6643.0,39684.0
2019Q1,00670  Palohein� (Helsinki),"Blocks of flats, one-room flat",,,00670,2019,5984.0,40266.0
2019Q1,00670  Palohein� (Helsinki),"Blocks of flats, two-room flat",,1.0,00670,2019,5984.0,40266.0
2019Q1,00670  Palohein� (Helsinki),"Blocks of flats, three-room flat+",,,00670,2019,5984.0,40266.0
2019Q1,00670  Palohein� (Helsinki),Terraced houses total,3672.0,14.0,00670,2019,5984.0,40266.0
2019Q1,00680  It�-Pakila (Helsinki),"Blocks of flats, one-room flat",,,00680,2019,3670.0,36553.0
2019Q1,00680  It�-Pakila (Helsinki),"Blocks of flats, two-room flat",,,00680,2019,3670.0,36553.0
2019Q1,00680  It�-Pakila (Helsinki),"Blocks of flats, three-room flat+",,,00680,2019,3670.0,36553.0
2019Q1,00680  It�-Pakila (Helsinki),Terraced houses total,3856.0,6.0,00680,2019,3670.0,36553.0
2019Q1,00690  Torpparinm�ki (Helsinki),"Blocks of flats, one-room flat",,,00690,2019,2828.0,32463.0
2019Q1,00690  Torpparinm�ki (Helsinki),"Blocks of flats, two-room flat",,1.0,00690,2019,2828.0,32463.0
2019Q1,00690  Torpparinm�ki (Helsinki),"Blocks of flats, three-room flat+",,,00690,2019,2828.0,32463.0
2019Q1,00690  Torpparinm�ki (Helsinki),Terraced houses total,,5.0,00690,2019,2828.0,32463.0
2019Q1,00700  Malmi (Helsinki),"Blocks of flats, one-room flat",,2.0,00700,2019,13367.0,24057.0
2019Q1,00700  Malmi (Helsinki),"Blocks of flats, two-room flat",3167.0,12.0,00700,2019,13367.0,24057.0
2019Q1,00700  Malmi (Helsinki),"Blocks of flats, three-room flat+",2841.0,12.0,00700,2019,13367.0,24057.0
2019Q1,00700  Malmi (Helsinki),Terraced houses total,3285.0,11.0,00700,2019,13367.0,24057.0
2019Q1,00710  Pihlajam�ki - Viikinm�ki (Helsinki),"Blocks of flats, one-room flat",,5.0,00710,2019,12656.0,23597.0
2019Q1,00710  Pihlajam�ki - Viikinm�ki (Helsinki),"Blocks of flats, two-room flat",2765.0,19.0,00710,2019,12656.0,23597.0
2019Q1,00710  Pihlajam�ki - Viikinm�ki (Helsinki),"Blocks of flats, three-room flat+",2561.0,16.0,00710,2019,12656.0,23597.0
2019Q1,00710  Pihlajam�ki - Viikinm�ki (Helsinki),Terraced houses total,,6.0,00710,2019,12656.0,23597.0
2019Q1,00720  Pukinm�ki (Helsinki),"Blocks of flats, one-room flat",,2.0,00720,2019,8915.0,24363.0
2019Q1,00720  Pukinm�ki (Helsinki),"Blocks of flats, two-room flat",,4.0,00720,2019,8915.0,24363.0
2019Q1,00720  Pukinm�ki (Helsinki),"Blocks of flats, three-room flat+",2911.0,11.0,00720,2019,8915.0,24363.0
2019Q1,00720  Pukinm�ki (Helsinki),Terraced houses total,,5.0,00720,2019,8915.0,24363.0
2019Q1,00730  Tapanila (Helsinki),"Blocks of flats, one-room flat",,3.0,00730,2019,11268.0,29558.0
2019Q1,00730  Tapanila (Helsinki),"Blocks of flats, two-room flat",3511.0,7.0,00730,2019,11268.0,29558.0
2019Q1,00730  Tapanila (Helsinki),"Blocks of flats, three-room flat+",,4.0,00730,2019,11268.0,29558.0
2019Q1,00730  Tapanila (Helsinki),Terraced houses total,3622.0,14.0,00730,2019,11268.0,29558.0
2019Q1,00740  Siltam�ki (Helsinki),"Blocks of flats, one-room flat",,,00740,2019,10575.0,26826.0
2019Q1,00740  Siltam�ki (Helsinki),"Blocks of flats, two-room flat",,3.0,00740,2019,10575.0,26826.0
2019Q1,00740  Siltam�ki (Helsinki),"Blocks of flats, three-room flat+",2500.0,8.0,00740,2019,10575.0,26826.0
2019Q1,00740  Siltam�ki (Helsinki),Terraced houses total,2714.0,12.0,00740,2019,10575.0,26826.0
2019Q1,00750  Tapulikaupunki (Helsinki),"Blocks of flats, one-room flat",,2.0,00750,2019,9606.0,25951.0
2019Q1,00750  Tapulikaupunki (Helsinki),"Blocks of flats, two-room flat",,1.0,00750,2019,9606.0,25951.0
2019Q1,00750  Tapulikaupunki (Helsinki),"Blocks of flats, three-room flat+",,3.0,00750,2019,9606.0,25951.0
2019Q1,00750  Tapulikaupunki (Helsinki),Terraced houses total,3028.0,14.0,00750,2019,9606.0,25951.0
2019Q1,00760  Puistola - Heikinlaakso (Helsinki),"Blocks of flats, one-room flat",,,00760,2019,7603.0,31657.0
2019Q1,00760  Puistola - Heikinlaakso (Helsinki),"Blocks of flats, two-room flat",,3.0,00760,2019,7603.0,31657.0
2019Q1,00760  Puistola - Heikinlaakso (Helsinki),"Blocks of flats, three-room flat+",,1.0,00760,2019,7603.0,31657.0
2019Q1,00760  Puistola - Heikinlaakso (Helsinki),Terraced houses total,3242.0,15.0,00760,2019,7603.0,31657.0
2019Q1,00770  Jakom�ki - Alppikyl� (Helsinki),"Blocks of flats, one-room flat",,,00770,2019,7492.0,22350.0
